"employee_id","fullname","iq","gtq","education_level","mbti","final_match_rate","pillar_sea","pillar_qdd","pillar_vcu","pillar_lie","s_strategic","s_learner","s_achiever","s_relator","s_analytical","years_of_service"
"EMP101764","Luthfi Jatmiko Firmansyah","133","34","S2","ISTP","51.846153846153840000","5","5","5","5","1","0","0","0","0","1.6666666666666667"
"EMP101765","Utami Erlangga Herlambang","108","28","S1","ENTP","55.500000000000020000","3","5","5","4","1","1","0","0","0","4.666666666666666"
"EMP101766","Kartika Aji Pradana","88","11","D3","INFP","37.8276261373035700000000","5","5","5","5","0","0","0","0","0","3.416666666666667"
"EMP101767","Nadia Maulida","98","21","S2","INFJ","43.3245106148331900000000","3","2","1","2","0","0","0","0","0","3"
"EMP101768","Satya Yudhistira Saputra","87","24","S2","UNKNOWN","46.8666666666666600000000","2","3","3","2","0","0","0","0","0","6.583333333333333"
"EMP101769","Ayunda Saputra Rohman","111","27","SMA","ESFJ","49.6615384615384700000000","3","2","3","3","0","0","0","0","0","3.6666666666666665"
"EMP101770","Zaki Qolbi Gunawan","111","27","S1","INTP","46.673200992555830000","3","3","3","3","0","1","0","0","0","1.5833333333333333"
"EMP101771","Zahra Dharma Firmansyah","111","23","S2","INTP","45.8264957264957100000000","3","3","3","4","0","0","0","0","0","3.083333333333333"
"EMP101772","Tania Rachman Lestari","108","28","S1","ENTJ","49.229032258064530000","4","3","4","4","1","0","0","0","0","6.25"
"EMP101773","Lestari Lestari Salsabila","108","28","SMA","ENTJ","53.000000000000000000","2","2","1","2","0","0","1","0","0","5.666666666666666"
"EMP101774","Arif Anugrah Putra","111","27","S2","ESFP","47.677915632754320000","1","2","1","1","0","1","0","0","0","3"
"EMP101775","Dimas Ginting","89","24","D3","INFP","51.8777777777777900000000","4","4","3","4","0","0","0","0","0","8.5"
"EMP101776","Dwi Wijaya","109","36","S2","ESTP","54.999999999999980000","1","1","1","2","0","1","1","0","1","7.166666666666666"
"EMP101777","Sari Lukman","111","27","S1","ENFJ","43.1987593052109200000000","3","2","3","4","0","0","0","0","0","1.1666666666666667"
"EMP101778","Dian Wijaya Setiawan","96","23","D3","ISFJ","48.9605734767025200000000","2","3","1","2","0","0","0","0","0","4.833333333333333"
"EMP101779","Rifqi Kusuma Kusuma","121","30","D3","ESFP","47.841687344913150000","3","2","3","4","0","1","0","0","1","0.6666666666666666"
"EMP101780","Vania Utama Zulfikar","96","30","S2","ENFJ","56.733333333333340000","5","3","5","5","1","0","0","0","0","7.25"
"EMP101781","Bella Candra Zulfikar","127","17","S1","ISTP","50.5068100358423000000000","3","3","3","99","0","0","0","0","0","5.166666666666666"
"EMP101782","Prasetyo Mahardika Herlambang","95","28","SMA","UNKNOWN","40.5931623931623900000000","3","3","3","3","0","0","0","0","0","3.083333333333333"
"EMP101783","Nurlita Suharto","132","37","S2","ISTJ","40.1282878411910600000000","3","3","3","3","0","0","0","0","0","0.9166666666666666"
"EMP101784","Dwi Indrawan","88","27","S2","ESTJ","43.188392610973280000","3","4","3","3","0","0","1","0","0","3.5"
"EMP101785","Wulan Qolbi Yulianto","120","31","D3","ESTP","51.007692307692300000","4","3","3","4","0","0","1","0","0","4.25"
"EMP101786","Citra Mahardika Halim","108","25","D3","ENTP","55.586324786324800000","2","3","1","3","0","1","0","0","1","4"
"EMP101787","Zaki Subekti","135","21","S2","ENTJ","48.182051282051280000","2","2","2","6","1","0","0","0","0","3.083333333333333"
"EMP101788","Valdo Qolbi Utami","120","31","S1","INTP","55.4000000000000000000000","5","4","5","4","0","0","0","0","0","4.666666666666666"
"EMP101789","Oktavia Siregar","127","31","S2","ESTJ","47.502729528535970000","2","4","3","4","1","0","0","0","0","3.5"
"EMP101790","Valdo Suharto","108","27","SMA","INTJ","49.849379652605440000","2","2","2","2","1","0","0","0","0","3.8333333333333326"
"EMP101791","Luthfi Salsabila","97","25","D3","ISFJ","44.9114419630548700000000","2","3","3","3","0","0","0","0","0","2"
"EMP101792","Nadia Kusuma","140","29","S1","ENFP","53.4129032258064400000000","4","5","3","4","0","0","0","0","0","6.416666666666666"
"EMP101793","Umar Nugroho","130","22","S1","ENFP","53.173504273504280000","5","4","4","4","1","0","0","0","0","3.416666666666667"
"EMP101794","Nadia Tamba","138","39","D3","ENFP","55.953846153846160000","4","3","4","5","0","0","0","1","0","3.75"
"EMP101795","Ayunda Tamba","108","28","D3","ISFP","52.100000000000000000","4","3","4","3","0","0","1","0","0","5.333333333333333"
"EMP101796","Bayu Rahmawati","105","18","D3","INTJ","43.955913978494630000","3","2","3","3","1","0","0","0","0","5.083333333333333"
"EMP101797","Rani Ananda","101","19","S2","INTP","46.0333333333333300000000","4","3","5","4","0","0","0","0","0","4.333333333333333"
"EMP101798","Bayu Situmorang","139","29","D3","ENFJ","44.7999999999999800000000","1","1","1","1","0","0","0","0","0","5.75"
"EMP101799","Rani Ganesha Rohman","111","27","D3","ISTJ","56.799999999999980000","3","4","5","4","0","1","0","1","0","9.666666666666666"
"EMP101800","Eko Fadillah Halim","116","9","D3","ISTJ","38.283374689826310000","4","3","5","3","0","0","0","0","1","3.5"
"EMP101801","Cahyo Wibowo","108","27","SMA","ISFP","50.1000000000000100000000","4","3","4","4","0","0","0","0","0","6.416666666666666"
"EMP101802","Tania Wijaya Lukman","98","36","D3","ISTP","49.544444444444450000","4","3","3","3","0","0","1","0","0","3.25"
"EMP101803","Bella Rachman Hidayat","81","30","SMA","ISFP","50.629032258064510000","4","3","4","4","0","0","0","0","1","8.833333333333332"
"EMP101804","Nurlita Baskara Sinaga","107","23","S1","INFJ","48.0478632478632500000000","4","4","3","4","0","0","0","0","0","3.333333333333333"
"EMP101805","Evi Putra","122","17","S2","UNKNOWN","44.5162393162393000000000","1","2","2","2","0","0","0","0","0","2.833333333333333"
"EMP101806","Indra Iqbal Lukman","123","34","SMA","INTJ","48.446153846153860000","3","4","3","4","0","0","0","1","0","2.75"
"EMP101807","Satya Fauziah","136","19","S2","ENFJ","44.383760683760692000","3","2","3","3","0","1","0","0","0","0.4166666666666666"
"EMP101808","Dewi Rachman Simanjuntak","80","21","S2","ISFJ","41.3691756272401500000000","3","2","2","2","0","0","0","0","0","5.333333333333333"
"EMP101809","Dinda Suharto","108","24","SMA","ENFJ","48.2025641025641200000000","4","5","4","5","0","0","0","0","0","1.4166666666666667"
"EMP101810","Dwi Tri Hartanto","132","18","D3","INTJ","55.000000000000010000","5","4","5","4","1","1","0","0","0","7.083333333333333"
"EMP101811","Adit Yudhistira Putra","108","38","S1","INFP","49.238461538461550000","5","4","5","5","0","0","0","0","1","0.6666666666666666"
"EMP101812","Prasetyo Sinaga","106","21","SMA","ENFP","44.263247863247870000","3","3","1","1","0","0","0","0","1","3.166666666666667"
"EMP101813","Julia Fauziah","104","33","S2","UNKNOWN","44.472814998621450000","3","3","4","3","0","0","1","0","0","2.5"
"EMP101814","Rendra Wijaya Ramadhan","102","20","D3","ESTP","38.583071408877870000","2","2","2","3","0","0","1","0","1","0.5833333333333333"
"EMP101815","Valdo Setiawan","135","31","S1","UNKNOWN","42.5923076923076800000000","5","3","5","4","0","0","0","0","0","2.25"
"EMP101816","Rani Anugrah Zulfikar","89","21","SMA","ENFP","50.559498207885300000","3","3","2","2","0","0","1","0","1","5.166666666666666"
"EMP101817","Luthfi Pramudita Pradana","132","30","D3","ESFJ","46.107692307692320000","3","3","2","1","0","0","0","1","0","4.25"
"EMP101818","Oka Anugrah Kusuma","122","26","S1","INFP","54.977777777777770000","2","2","3","3","0","1","0","0","0","5.583333333333333"
"EMP101819","Tania Ananda","140","33","S2","ESFP","44.521836228287840000","3","4","4","4","0","0","0","0","1","0.9166666666666666"
"EMP101820","Dinda Zulfikar Rahmawati","113","31","S2","ISTP","51.968734491315120000","3","1","2","2","0","0","0","1","0","3.8333333333333326"
"EMP101821","Umar Halim","106","39","S1","ESTJ","43.0888888888888800000000","1","2","2","3","0","0","0","0","0","4.916666666666666"
"EMP101822","Nadia Anugrah Lestari","93","31","SMA","ENTP","46.260215053763450000","2","2","2","3","0","0","1","0","0","5.083333333333333"
"EMP101823","Prasetyo Jatmiko Rohman","86","36","D3","ENFP","58.113261648745510000","5","5","5","5","1","0","0","1","0","4.666666666666666"
"EMP101824","Galih Zulfikar Permadi","111","27","S2","INFP","46.5344913151364800000000","3","2","3","4","0","0","0","0","0","3.75"
"EMP101825","Adit Iqbal Santoso","108","28","SMA","ESFJ","47.0538461538461400000000","5","5","3","5","0","0","0","0","0","3.75"
"EMP101826","Yuni Situmorang","91","14","SMA","ISTP","43.9051282051282200000000","3","1","2","2","0","0","0","0","0","3.9166666666666665"
"EMP101827","Fajar Candra Zulfikar","81","28","S1","ENFP","61.100000000000000000","3","3","3","3","1","0","1","1","0","4.583333333333333"
"EMP101828","Eko Halim","108","28","D3","INFJ","54.929032258064520000","4","4","3","4","0","1","0","0","0","6.666666666666666"
"EMP101829","Umar Ganesha Maulida","89","24","D3","ENFP","52.569341053212030000","4","4","5","4","0","0","0","1","0","4.25"
"EMP101830","Umar Setiawan","80","17","S1","INTJ","39.5318996415770600000000","2","3","1","1","0","0","0","0","0","6.333333333333333"
"EMP101831","Cahyo Wijaya Lukman","107","33","SMA","ISFP","48.983154121863800000","3","2","3","3","0","0","0","1","0","8.333333333333332"
"EMP101832","Eko Putra","123","25","S2","UNKNOWN","53.955555555555560000","3","4","3","6","1","0","0","0","0","6"
"EMP101833","Zaki Lukman","140","27","SMA","ISTJ","51.6000000000000000000000","1","1","1","1","0","0","0","0","0","5.75"
"EMP101834","Fitri Subekti","85","31","S1","INFP","44.035869864902130000","5","5","5","5","0","0","1","0","0","2.333333333333333"
"EMP101835","Yoga Kusuma","121","26","D3","ESFP","56.577777777777780000","5","5","5","5","0","0","1","0","0","4.583333333333333"
"EMP101836","Luthfi Ramadhan","106","39","S1","UNKNOWN","58.946953405017940000","4","3","4","4","0","1","0","1","0","4.666666666666666"
"EMP101837","Zahra Iqbal Pradana","137","29","S2","INFJ","43.4186104218362100000000","3","2","4","2","0","0","0","0","0","3.083333333333333"
"EMP101838","Intan Aji Simanjuntak","108","28","S2","ENTP","50.7999999999999900000000","4","3","3","4","0","0","0","0","0","4.583333333333333"
"EMP101839","Rendra Mahendra","117","31","SMA","ISTP","52.000000000000010000","1","3","3","1","0","0","0","1","1","4.416666666666666"
"EMP101840","Rizka Erlangga Ananda","123","24","S2","ESTJ","57.268817204301080000","4","4","3","4","0","0","1","0","1","8.75"
"EMP101841","Bella Lukman","113","29","D3","INTP","47.407692307692300000","1","2","2","2","0","0","0","1","0","2.083333333333333"
"EMP101842","Luthfi Baskara Saputra","108","27","S2","ISFJ","37.4570719602977500000000","3","3","3","3","0","0","0","0","0","0.5"
"EMP101843","Ayunda Halim","97","33","S2","ISFJ","48.911965811965820000","2","3","2","1","0","1","0","0","0","4.083333333333333"
"EMP101844","Dimas Wijaya","108","32","S1","ENTJ","55.400000000000010000","3","3","3","2","0","0","0","1","0","5.25"
"EMP101845","Ahmad Salsabila","114","18","S1","ISTP","50.2230769230769300000000","4","3","4","5","0","0","0","0","0","4.083333333333333"
"EMP101846","Arif Suharto","88","16","D3","ISTJ","45.5347670250896000000000","3","3","3","1","0","0","0","0","0","4.416666666666666"
"EMP101847","Sari Utama Maulida","108","27","S1","INTP","49.529032258064530000","4","4","4","4","1","0","0","1","0","3.25"
"EMP101848","Yuni Pamungkas","138","39","S2","INTJ","41.9677419354838700000000","4","4","5","4","0","0","0","0","0","0"
"EMP101849","Teguh Tri Pratama","95","39","S1","ESFP","50.0648745519713300000000","2","4","3","2","0","0","0","0","0","6.916666666666666"
"EMP101850","Kartika Saputra Kusuma","123","23","D3","ISFJ","47.1495726495726600000000","3","3","4","4","0","0","0","0","0","2.833333333333333"
"EMP101851","Yuni Aji Purnama","108","25","S1","ISTJ","50.079376895505930000","2","2","2","1","1","0","0","0","0","3.166666666666667"
"EMP101852","Nugroho Dharma Mahendra","135","16","S1","ESFJ","37.884587813620060000","1","1","1","1","0","0","1","0","0","1.0833333333333333"
"EMP101853","Kurnia Suharto","108","28","S1","ENTP","50.5290322580645200000000","3","3","2","4","0","0","0","0","0","4.666666666666666"
"EMP101854","Joko Mahendra","93","19","S1","ISFP","46.681196581196580000","4","3","4","5","0","1","0","0","0","3.333333333333333"
"EMP101855","Rizki Pratama","116","20","D3","ENFP","51.4573476702508800000000","4","4","3","3","0","0","0","0","0","5.916666666666666"
"EMP101856","Hadi Jatmiko Subekti","124","18","S1","ISTJ","40.475186104218370000","4","3","3","2","0","0","0","0","1","2.75"
"EMP101857","Andi Hartanto","88","17","D3","UNKNOWN","52.350537634408590000","2","2","2","3","1","0","0","0","0","7.666666666666665"
"EMP101858","Intan Candra Siregar","127","30","D3","ENTP","45.861538461538472000","3","3","3","3","0","0","0","0","1","0.4166666666666666"
"EMP101859","Ayunda Lestari Ridwan","96","40","D3","ESTP","47.533333333333330000","2","1","2","0","1","0","0","0","0","4.666666666666666"
"EMP101860","Putri Pamungkas","139","25","S1","ENFP","50.232478632478620000","3","4","3","3","0","0","0","0","1","1.3333333333333333"
"EMP101861","Fajar Saputra Kurniawan","88","23","S1","INFP","37.3076923076923200000000","2","4","3","4","0","0","0","0","0","1"
"EMP101862","Rendra Sinaga","109","26","S2","ESTJ","56.939316239316240000","4","5","4","4","0","0","1","1","0","2.583333333333333"
"EMP101863","Wahyu Lestari","124","40","S2","INTP","42.7059553349876000000000","99","4","5","5","0","0","0","0","0","2.416666666666667"
"EMP101864","Putri Utama Siregar","106","20","S1","INTP","43.8333333333333400000000","3","3","3","2","0","0","0","0","0","4.916666666666666"
"EMP101865","Anisa Qolbi Setiawan","103","31","SMA","INFJ","42.5145299145299000000000","4","4","3","4","0","0","0","0","0","2.25"
"EMP101866","Julia Tri Wibowo","99","33","S1","ENFJ","43.545905707196020000","5","4","3","4","1","0","0","0","0","2.333333333333333"
"EMP101867","Rizki Rahmawati","92","19","S2","ENTJ","52.869313482216720000","4","5","99","5","0","0","1","1","0","3"
"EMP101868","Dinda Hidayat","100","31","SMA","ENTP","44.1094017094017100000000","6","5","3","5","0","0","0","0","0","3.75"
"EMP101869","Mahendra Nugroho","113","28","S2","UNKNOWN","33.5305210918114080000000","3","3","3","3","0","0","0","0","0","0.3333333333333333"
"EMP101870","Ayu Wijaya Putra","111","33","S2","ESFJ","54.419354838709690000","4","5","4","3","0","0","1","0","0","4.416666666666666"
"EMP101871","Zaki Tamba","98","29","S1","ENFJ","43.3799283154121800000000","2","3","3","3","0","0","0","0","0","6.5"
"EMP101872","Ahmad Erlangga Maulida","87","26","S2","ISFP","48.0111111111111000000000","1","1","3","1","0","0","0","0","0","5.916666666666666"
"EMP101873","Ahmad Tamba","98","27","D3","INTJ","47.344444444444450000","2","2","2","1","1","0","0","0","1","6.75"
"EMP101874","Nadia Siregar","111","27","S1","ENFJ","54.400000000000000000","3","4","4","4","1","0","0","0","1","5.083333333333333"
"EMP101875","Rendra Santoso","98","20","S2","ENFP","44.3663082437276000000000","3","3","3","3","0","0","0","0","0","6.25"
"EMP101876","Tania Saputra","95","26","D3","ISFJ","36.9997242900468800000000","2","2","1","2","0","0","0","0","0","2.666666666666667"
"EMP101877","Iman Suharto","134","33","S1","INFP","44.8406947890818800000000","4","5","3","5","0","0","0","0","0","1.1666666666666667"
"EMP101878","Teguh Herlambang","85","24","SMA","ENFP","43.963247863247850000","4","3","4","2","0","0","0","0","1","1"
"EMP101879","Rani Handayani","89","35","D3","ISFP","50.344444444444470000","5","3","5","3","0","0","0","0","1","2.166666666666667"
"EMP101880","Nadia Nabila Pradana","115","16","SMA","ISFP","45.467962503446400000","3","3","3","3","0","1","0","0","0","2.416666666666667"
"EMP101881","Dewi Dharma Ramadhan","117","31","S1","ENFP","45.7732009925558100000000","2","2","3","2","0","0","0","0","0","3.75"
"EMP101882","Vania Rachman Anggara","133","28","S1","ISFP","55.630769230769220000","3","3","2","3","0","1","0","1","1","4"
"EMP101883","Rama Baskara Ramadhan","115","26","D3","ESTJ","49.954700854700870000","4","4","3","3","1","0","1","0","0","3.5"
"EMP101884","Novi Anugrah Nugroho","108","27","D3","ENFJ","49.1000000000000100000000","3","4","3","4","0","0","0","0","0","6.25"
"EMP101885","Gita Utami","92","42","S2","ENTJ","47.3111111111111200000000","2","1","2","3","0","0","0","0","0","9.25"
"EMP101886","Joko Saputra Salsabila","111","27","SMA","ESTJ","45.068238213399520000","3","3","3","3","0","0","1","0","0","1.9166666666666667"
"EMP101887","Bella Nabila Utami","88","28","D3","UNKNOWN","50.488888888888890000","3","4","3","4","1","0","0","0","0","7.5"
"EMP101888","Citra Mahendra","108","28","S1","ENFJ","47.745161290322580000","3","3","2","1","0","0","0","0","1","7"
"EMP101889","Julia Kusuma","120","24","D3","ENTP","44.427874276261370000","3","4","4","3","1","0","0","0","0","1.6666666666666667"
"EMP101890","Prasetyo Qolbi Maulida","108","28","D3","ESFJ","57.199999999999990000","5","6","4","3","0","1","0","0","0","4.833333333333333"
"EMP101891","Budi Nugroho","86","31","SMA","INFP","37.8946512269093000000000","3","3","3","3","0","0","0","0","0","1.25"
"EMP101892","Evi Pratama","105","32","SMA","ENTP","50.7333333333333200000000","4","4","4","4","0","0","0","0","0","6.583333333333333"
"EMP101893","Julia Situmorang","108","28","S2","ISFP","54.572704714640210000","5","4","4","4","0","1","0","1","0","2.916666666666667"
